Rk,Player,Age,Team,Pos,G,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Trp-Dbl,Awards
16.0,Jack George,27.0,PHW,PG,72.0,2840.0,4.888888888888889,13.055555555555555,0.374,4.111111111111111,5.430555555555555,0.757,313.0,457.0,202.0,13.88888888888889,1.0,"AS,NBA2"
17.0,Chuck Share,28.0,STL,C,72.0,1975.0,4.375,10.180555555555555,0.43,4.805555555555555,6.916666666666667,0.695,774.0,131.0,318.0,13.555555555555555,0.0,
18.0,Vern Mikkelsen,27.0,MNL,PF,72.0,2100.0,4.402777777777778,11.402777777777779,0.386,4.555555555555555,5.666666666666667,0.804,608.0,173.0,319.0,13.36111111111111,0.0,AS
19.0,Red Kerr,23.0,SYR,C,72.0,2114.0,5.236111111111111,12.98611111111111,0.403,2.875,4.388888888888889,0.655,607.0,84.0,168.0,13.347222222222221,0.0,AS
20.0,Jack Coleman,31.0,2TM,PF,75.0,2738.0,5.2,12.613333333333333,0.412,2.36,3.32,0.711,688.0,294.0,242.0,12.76,0.0,
21.0,Slater Martin,30.0,MNL,PG,72.0,2838.0,4.291666666666667,11.98611111111111,0.358,4.569444444444445,5.486111111111111,0.833,260.0,445.0,202.0,13.152777777777779,0.0,"AS,NBA2"
22.0,Kenny Sears,22.0,NYK,PF,70.0,2069.0,4.557142857142857,10.4,0.438,3.6857142857142855,4.628571428571429,0.796,616.0,114.0,201.0,12.8,1.0,
23.0,Ed Fleming,22.0,ROC,SG,71.0,2028.0,4.309859154929577,11.605633802816902,0.371,3.9014084507042255,5.23943661971831,0.745,489.0,197.0,178.0,12.52112676056338,0.0,
24.0,Ray Felix,25.0,NYK,C,72.0,1702.0,3.8472222222222223,9.277777777777779,0.415,4.597222222222222,6.513888888888889,0.706,623.0,47.0,293.0,12.291666666666666,0.0,
25.0,Jack Nichols,29.0,BOS,PF,60.0,1964.0,5.5,13.316666666666666,0.413,3.3333333333333335,4.216666666666667,0.791,625.0,160.0,228.0,14.333333333333334,0.0,
26.0,Whitey Skoog,29.0,MNL,SG,72.0,2311.0,4.722222222222222,11.86111111111111,0.398,2.1527777777777777,2.6805555555555554,0.803,291.0,255.0,232.0,11.597222222222221,0.0,
27.0,Dick Schnittker,27.0,MNL,SF,72.0,1930.0,3.5277777777777777,8.98611111111111,0.393,4.222222222222222,4.930555555555555,0.856,296.0,142.0,253.0,11.277777777777779,0.0,
28.0,Mel Hutchins,27.0,FTW,PF,66.0,2240.0,4.924242424242424,11.575757575757576,0.425,2.1515151515151514,3.3484848484848486,0.643,496.0,180.0,166.0,12.0,0.0,"MVP-4,AS"
29.0,Bob Houbregs,23.0,FTW,C,70.0,1535.0,3.5285714285714285,8.214285714285714,0.43,4.042857142857143,5.4714285714285715,0.739,414.0,159.0,147.0,11.1,0.0,
30.0,Jim Baechtold,28.0,NYK,SF,70.0,1738.0,3.8285714285714287,9.928571428571429,0.386,3.3285714285714287,4.1571428571428575,0.801,220.0,163.0,156.0,10.985714285714286,0.0,
31.0,Bobby Wanzer,34.0,ROC,PG,72.0,1980.0,3.4027777777777777,9.041666666666666,0.376,3.5972222222222223,5.0,0.719,272.0,225.0,151.0,10.402777777777779,0.0,AS
32.0,George King,27.0,SYR,PG,72.0,2343.0,3.9444444444444446,10.597222222222221,0.372,2.4444444444444446,3.8194444444444446,0.64,250.0,410.0,150.0,10.333333333333334,0.0,
33.0,Jack Stephens,22.0,STL,SG,72.0,2219.0,3.4444444444444446,8.930555555555555,0.386,3.4305555555555554,4.958333333333333,0.692,377.0,207.0,144.0,10.319444444444445,0.0,
34.0,Tom Gola,23.0,PHW,SG,68.0,2346.0,3.588235294117647,8.705882352941176,0.412,3.588235294117647,4.897058823529412,0.733,616.0,404.0,272.0,10.764705882352942,5.0,MVP-7
35.0,Red Rocha,32.0,SYR,C,72.0,1883.0,3.4722222222222223,9.61111111111111,0.361,3.0555555555555554,3.9027777777777777,0.783,416.0,131.0,244.0,10.0,0.0,
36.0,Chuck Noble,24.0,FTW,SG,72.0,2013.0,3.75,10.652777777777779,0.352,2.0277777777777777,2.7083333333333335,0.749,261.0,282.0,253.0,9.527777777777779,0.0,
37.0,Gene Shue,24.0,NYK,PG,72.0,1750.0,3.3333333333333335,8.680555555555555,0.384,2.513888888888889,3.2916666666666665,0.764,212.0,179.0,111.0,9.180555555555555,0.0,
39.0,Bob Harrison,28.0,STL,PG,72.0,2219.0,3.611111111111111,10.069444444444445,0.359,1.3472222222222223,2.0277777777777777,0.664,195.0,277.0,246.0,8.569444444444445,0.0,AS
40.0,Art Spoelstra,23.0,ROC,C,72.0,1640.0,3.138888888888889,8.0,0.392,2.263888888888889,3.3055555555555554,0.685,436.0,95.0,248.0,8.541666666666666,0.0,
41.0,Earl Lloyd,27.0,SYR,SF,72.0,1837.0,2.9583333333333335,8.833333333333334,0.335,2.5833333333333335,3.3472222222222223,0.772,492.0,116.0,267.0,8.5,0.0,
42.0,Dick Ricketts,22.0,2TM,PF,68.0,1943.0,3.4558823529411766,11.058823529411764,0.313,2.0294117647058822,2.8676470588235294,0.708,490.0,206.0,287.0,8.941176470588236,0.0,
43.0,Jim Loscutoff,25.0,BOS,SF,71.0,1582.0,3.183098591549296,8.845070422535212,0.36,1.9577464788732395,2.915492957746479,0.671,622.0,65.0,213.0,8.32394366197183,0.0,
44.0,Ed Kalafat,23.0,MNL,SF,72.0,1639.0,2.6944444444444446,7.5,0.359,2.5833333333333335,3.5,0.738,440.0,130.0,236.0,7.972222222222222,0.0,
45.0,Richie Regan,25.0,ROC,PG,72.0,1746.0,3.3333333333333335,9.458333333333334,0.352,1.1805555555555556,1.8472222222222223,0.639,174.0,222.0,179.0,7.847222222222222,0.0,
46.0,Nat Clifton,33.0,NYK,PF,64.0,1537.0,3.328125,8.453125,0.394,2.109375,2.984375,0.707,386.0,151.0,189.0,8.765625,0.0,
47.0,Arnie Risen,31.0,BOS,C,68.0,1597.0,2.7794117647058822,7.25,0.383,2.5,3.5294117647058822,0.708,553.0,88.0,300.0,8.058823529411764,0.0,
48.0,Corky Devlin,24.0,FTW,SG,69.0,1535.0,2.898550724637681,7.840579710144928,0.37,2.1159420289855073,2.782608695652174,0.76,171.0,138.0,119.0,7.913043478260869,0.0,
49.0,Al Ferrari,22.0,STL,SF,68.0,1611.0,2.8088235294117645,7.852941176470588,0.358,2.411764705882353,3.4705882352941178,0.695,186.0,163.0,192.0,8.029411764705882,0.0,
50.0,Ed Conlin,22.0,SYR,SF,66.0,1423.0,3.196969696969697,8.696969696969697,0.368,1.8333333333333333,2.696969696969697,0.68,326.0,145.0,121.0,8.227272727272727,0.0,
52.0,Jack McMahon,27.0,2TM,PG,70.0,1713.0,2.8857142857142857,8.785714285714286,0.328,1.5714285714285714,2.642857142857143,0.595,180.0,222.0,170.0,7.3428571428571425,0.0,
53.0,Ernie Barrett,26.0,BOS,SG,72.0,1451.0,2.875,7.402777777777778,0.388,1.2916666666666667,1.6388888888888888,0.788,243.0,174.0,184.0,7.041666666666667,0.0,
58.0,Walter Dukes,25.0,NYK,C,60.0,1290.0,2.4833333333333334,6.166666666666667,0.403,2.783333333333333,3.933333333333333,0.708,443.0,39.0,211.0,7.75,0.0,
59.0,Dick McGuire,30.0,NYK,PG,62.0,1685.0,2.4516129032258065,7.064516129032258,0.347,1.9516129032258065,3.1129032258064515,0.627,220.0,362.0,146.0,6.854838709677419,0.0,AS
60.0,Andy Phillip,33.0,FTW,PG,70.0,2078.0,2.1142857142857143,5.785714285714286,0.365,1.6,2.842857142857143,0.563,257.0,410.0,155.0,5.828571428571428,0.0,
63.0,Alex Hannum,32.0,STL,PF,71.0,1480.0,2.056338028169014,6.380281690140845,0.322,1.3098591549295775,2.1690140845070425,0.604,344.0,157.0,271.0,5.422535211267606,0.0,
67.0,George Dempsey,26.0,PHW,PG,72.0,1444.0,1.75,3.6805555555555554,0.475,1.2222222222222223,1.9305555555555556,0.633,264.0,205.0,146.0,4.722222222222222,0.0,
