Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Trp-Dbl,Awards
137.0,Elmore Smith,27.0,2TM,C,70.0,,1464.0,3.442857142857143,7.242857142857143,0.475,1.6714285714285715,3.0428571428571427,0.549,114.0,325.0,439.0,43.0,35.0,144.0,207.0,8.557142857142857,0.0,
138.0,Don Ford,24.0,LAL,PF,82.0,82.0,1782.0,3.1951219512195124,6.951219512195122,0.46,0.8902439024390244,1.2439024390243902,0.716,105.0,248.0,353.0,133.0,60.0,21.0,170.0,7.280487804878049,0.0,
140.0,Ted McClain,30.0,DEN,SG,72.0,,2002.0,3.4027777777777777,7.652777777777778,0.445,1.375,1.8472222222222223,0.744,52.0,177.0,229.0,324.0,106.0,13.0,255.0,8.180555555555555,0.0,
141.0,Jim Price,27.0,3TM,PG,81.0,,1828.0,3.123456790123457,7.0,0.446,1.0246913580246915,1.271604938271605,0.806,50.0,181.0,231.0,261.0,128.0,20.0,247.0,7.271604938271605,1.0,
142.0,Willie Norwood,29.0,SEA,SF,76.0,,1647.0,2.8421052631578947,6.065789473684211,0.469,1.986842105263158,2.710526315789474,0.733,127.0,165.0,292.0,99.0,62.0,6.0,191.0,7.671052631578948,0.0,
143.0,Paul Silas,33.0,DEN,PF,81.0,,1959.0,2.54320987654321,7.061728395061729,0.36,2.0987654320987654,3.1481481481481484,0.667,236.0,370.0,606.0,132.0,58.0,23.0,183.0,7.185185185185185,0.0,
144.0,Charles Dudley,26.0,GSW,PG,79.0,,1682.0,2.7848101265822787,5.329113924050633,0.523,1.6329113924050633,2.569620253164557,0.635,119.0,177.0,296.0,347.0,67.0,6.0,169.0,7.2025316455696204,0.0,
146.0,Don Adams,29.0,BUF,SF,77.0,,1710.0,2.8051948051948052,6.8311688311688314,0.411,1.6753246753246753,2.2467532467532467,0.746,130.0,241.0,371.0,150.0,74.0,16.0,201.0,7.285714285714286,0.0,
150.0,Louie Dampier,32.0,SAS,PG,80.0,,1634.0,2.9125,6.3375,0.46,0.8,1.075,0.744,22.0,54.0,76.0,234.0,49.0,15.0,93.0,6.625,0.0,
160.0,Don Chaney,30.0,LAL,SG,81.0,,2408.0,2.6296296296296298,6.444444444444445,0.408,0.8641975308641975,1.1604938271604939,0.745,120.0,210.0,330.0,308.0,140.0,33.0,224.0,6.1234567901234565,0.0,
161.0,Caldwell Jones,26.0,PHI,C,82.0,57.0,2023.0,2.6219512195121952,5.170731707317073,0.507,0.7804878048780488,1.4146341463414633,0.552,190.0,476.0,666.0,92.0,43.0,200.0,301.0,6.024390243902439,0.0,
163.0,Armond Hill,23.0,ATL,PG,81.0,,1825.0,2.1604938271604937,5.419753086419753,0.399,1.7160493827160495,2.1481481481481484,0.799,39.0,104.0,143.0,403.0,85.0,6.0,245.0,6.037037037037037,0.0,
167.0,Otto Moore,30.0,NOJ,C,81.0,,2084.0,2.382716049382716,5.888888888888889,0.405,1.123456790123457,1.654320987654321,0.679,170.0,466.0,636.0,181.0,54.0,117.0,231.0,5.888888888888889,0.0,
168.0,Tom Barker,21.0,ATL,C,59.0,,1354.0,3.0847457627118646,7.389830508474576,0.417,1.8983050847457628,2.7796610169491527,0.683,111.0,290.0,401.0,60.0,33.0,41.0,223.0,8.067796610169491,0.0,
172.0,George Johnson,28.0,2TM,C,78.0,,1652.0,2.5384615384615383,5.5,0.462,0.9102564102564102,1.2564102564102564,0.724,204.0,407.0,611.0,104.0,37.0,177.0,246.0,5.987179487179487,0.0,
182.0,Paul Griffin,23.0,NOJ,PF,81.0,,1645.0,1.728395061728395,3.1604938271604937,0.547,1.7901234567901234,2.4814814814814814,0.721,167.0,328.0,495.0,167.0,50.0,43.0,241.0,5.246913580246914,0.0,
183.0,Dennis Awtrey,28.0,PHO,C,72.0,,1760.0,2.2222222222222223,5.180555555555555,0.429,1.2638888888888888,1.75,0.722,111.0,245.0,356.0,182.0,23.0,31.0,170.0,5.708333333333333,0.0,
207.0,Kim Hughes,24.0,NYN,C,81.0,,2081.0,1.8641975308641976,4.37037037037037,0.427,0.2345679012345679,0.8518518518518519,0.275,189.0,375.0,564.0,98.0,122.0,119.0,308.0,3.962962962962963,0.0,
