Rk,Player,Age,Team,Pos,G,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Trp-Dbl,Awards
17.0,Carl Braun,29.0,NYK,PG,72.0,2345.0,5.25,13.791666666666666,0.381,3.4027777777777777,4.208333333333333,0.809,259.0,256.0,195.0,13.902777777777779,0.0,AS
18.0,Vern Mikkelsen,28.0,MNL,PF,72.0,2198.0,4.472222222222222,11.86111111111111,0.377,4.75,5.888888888888889,0.807,630.0,121.0,312.0,13.694444444444445,0.0,AS
19.0,Ed Conlin,23.0,SYR,SG,71.0,2250.0,4.71830985915493,12.619718309859154,0.374,3.9859154929577465,5.183098591549296,0.769,430.0,205.0,170.0,13.422535211267606,0.0,
20.0,Red Kerr,24.0,SYR,C,72.0,2191.0,4.625,11.48611111111111,0.403,3.125,4.347222222222222,0.719,807.0,90.0,190.0,12.375,1.0,
21.0,Mel Hutchins,28.0,FTW,PF,72.0,2647.0,5.125,13.23611111111111,0.387,2.111111111111111,2.861111111111111,0.738,571.0,210.0,182.0,12.36111111111111,0.0,"MVP-8,AS"
22.0,Ray Felix,26.0,NYK,C,72.0,1622.0,4.097222222222222,9.847222222222221,0.416,3.8472222222222223,5.152777777777778,0.747,587.0,36.0,284.0,12.041666666666666,0.0,MVP-8
23.0,Dick Ricketts,23.0,ROC,C,72.0,2114.0,4.152777777777778,12.069444444444445,0.344,2.861111111111111,4.125,0.694,437.0,127.0,307.0,11.166666666666666,0.0,
24.0,Slick Leonard,24.0,MNL,PG,72.0,1943.0,4.208333333333333,12.041666666666666,0.349,2.5833333333333335,3.3472222222222223,0.772,220.0,169.0,140.0,11.0,0.0,
25.0,Gene Shue,25.0,FTW,PG,72.0,2470.0,3.7916666666666665,9.86111111111111,0.385,3.3472222222222223,4.388888888888889,0.763,421.0,238.0,137.0,10.930555555555555,0.0,
26.0,Nat Clifton,34.0,NYK,PF,71.0,2231.0,4.338028169014085,11.52112676056338,0.377,2.056338028169014,3.056338028169014,0.673,557.0,164.0,243.0,10.732394366197184,0.0,AS
27.0,Larry Foust,28.0,FTW,C,61.0,1533.0,3.9836065573770494,10.114754098360656,0.394,4.475409836065574,6.229508196721311,0.718,555.0,71.0,221.0,12.442622950819672,0.0,
28.0,Jack Coleman,32.0,STL,PF,72.0,2145.0,4.388888888888889,10.76388888888889,0.408,1.7083333333333333,2.236111111111111,0.764,645.0,159.0,235.0,10.48611111111111,0.0,
29.0,Jim Loscutoff,26.0,BOS,SF,70.0,2220.0,4.371428571428571,12.685714285714285,0.345,1.8857142857142857,2.6714285714285713,0.706,730.0,89.0,244.0,10.628571428571428,0.0,
30.0,Chuck Share,29.0,STL,C,72.0,1673.0,3.263888888888889,7.430555555555555,0.439,3.736111111111111,5.458333333333333,0.684,642.0,79.0,269.0,10.26388888888889,0.0,
31.0,Walter Dukes,26.0,MNL,C,71.0,1866.0,3.211267605633803,8.816901408450704,0.364,3.7183098591549295,5.394366197183099,0.689,794.0,54.0,273.0,10.140845070422536,0.0,
32.0,Slater Martin,31.0,2TM,PG,66.0,2401.0,3.696969696969697,11.151515151515152,0.332,3.484848484848485,4.409090909090909,0.79,288.0,269.0,193.0,10.878787878787879,0.0,"AS,NBA2"
33.0,Willie Naulls,22.0,2TM,,71.0,1778.0,4.126760563380282,11.549295774647888,0.357,1.8591549295774648,2.7464788732394365,0.677,617.0,84.0,186.0,10.112676056338028,0.0,
34.0,Jack George,28.0,PHW,SG,67.0,2229.0,3.7761194029850746,11.194029850746269,0.337,2.985074626865672,4.373134328358209,0.683,318.0,307.0,165.0,10.537313432835822,0.0,AS
36.0,Richie Regan,26.0,ROC,PG,71.0,2100.0,3.619718309859155,10.985915492957746,0.329,2.563380281690141,3.3098591549295775,0.774,205.0,222.0,179.0,9.80281690140845,0.0,AS
37.0,Richie Guerin,24.0,NYK,SG,72.0,1793.0,3.5694444444444446,9.708333333333334,0.368,2.513888888888889,4.055555555555555,0.62,334.0,182.0,186.0,9.652777777777779,0.0,
38.0,Bob Houbregs,24.0,FTW,C,60.0,1592.0,4.216666666666667,9.75,0.432,2.783333333333333,3.9,0.714,401.0,113.0,118.0,11.216666666666667,0.0,
39.0,Chuck Mencel,23.0,MNL,PG,72.0,1848.0,3.375,9.555555555555555,0.353,2.486111111111111,3.3333333333333335,0.746,237.0,201.0,95.0,9.23611111111111,0.0,
40.0,Earl Lloyd,28.0,SYR,SF,72.0,1965.0,3.5555555555555554,9.541666666666666,0.373,1.8611111111111112,2.486111111111111,0.749,435.0,114.0,282.0,8.972222222222221,0.0,
41.0,Dave Piontek,22.0,ROC,SF,71.0,1759.0,3.619718309859155,8.971830985915492,0.403,1.7183098591549295,2.5774647887323945,0.667,351.0,108.0,141.0,8.95774647887324,0.0,
42.0,Jack McMahon,28.0,STL,SG,72.0,2344.0,3.3194444444444446,10.069444444444445,0.33,1.9722222222222223,3.125,0.631,222.0,367.0,213.0,8.61111111111111,0.0,
43.0,Billy Kenville,26.0,FTW,SG,71.0,1701.0,2.8732394366197185,8.56338028169014,0.336,2.4507042253521125,3.0704225352112675,0.798,324.0,172.0,169.0,8.19718309859155,0.0,
44.0,Bob Harrison,29.0,2TM,,66.0,1810.0,3.6818181818181817,9.530303030303031,0.386,1.4090909090909092,1.9696969696969697,0.715,156.0,161.0,220.0,8.772727272727273,0.0,
45.0,Al Bianchi,24.0,SYR,PG,68.0,1577.0,2.926470588235294,8.338235294117647,0.351,2.426470588235294,3.514705882352941,0.69,227.0,106.0,198.0,8.279411764705882,0.0,
47.0,Ed Kalafat,24.0,MNL,SF,65.0,1617.0,2.7384615384615385,7.8,0.351,3.0307692307692307,4.584615384615384,0.661,425.0,105.0,243.0,8.507692307692308,0.0,
48.0,Larry Costello,25.0,PHW,PG,72.0,2111.0,2.5833333333333335,6.902777777777778,0.374,2.4305555555555554,3.0833333333333335,0.788,323.0,236.0,182.0,7.597222222222222,0.0,
51.0,Ernie Beck,25.0,PHW,SG,72.0,1743.0,2.7083333333333335,7.055555555555555,0.384,1.5416666666666667,2.1805555555555554,0.707,312.0,190.0,155.0,6.958333333333333,0.0,
52.0,Jack Nichols,30.0,BOS,PF,61.0,1372.0,3.19672131147541,8.80327868852459,0.363,1.7704918032786885,2.2295081967213113,0.794,374.0,85.0,185.0,8.163934426229508,0.0,
55.0,Johnny McCarthy,22.0,ROC,PG,72.0,1560.0,2.4027777777777777,6.388888888888889,0.376,1.8055555555555556,2.6805555555555554,0.674,201.0,107.0,130.0,6.611111111111111,0.0,
73.0,Andy Phillip,34.0,BOS,PG,67.0,1476.0,1.5671641791044777,4.134328358208955,0.379,1.3134328358208955,2.044776119402985,0.642,181.0,168.0,121.0,4.447761194029851,0.0,
