Rk,Player,Age,Team,Pos,G,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Trp-Dbl,Awards
34.0,George Lee,24.0,DET,SF,74.0,1735.0,4.1891891891891895,10.486486486486486,0.399,3.72972972972973,5.324324324324325,0.701,490.0,89.0,158.0,12.108108108108109,0.0,
35.0,Bob Ferry,23.0,DET,C,79.0,1657.0,4.430379746835443,9.822784810126583,0.451,2.392405063291139,3.2278481012658227,0.741,500.0,129.0,205.0,11.253164556962025,0.0,
36.0,Lenny Wilkens,23.0,STL,PG,75.0,1898.0,4.44,10.44,0.425,2.8533333333333335,4.0,0.713,335.0,212.0,215.0,11.733333333333333,0.0,
37.0,Hot Rod Hundley,26.0,LAL,PG,79.0,2179.0,4.0886075949367084,11.658227848101266,0.351,2.8227848101265822,3.7468354430379747,0.753,289.0,350.0,144.0,11.0,0.0,AS
38.0,Walter Dukes,30.0,DET,C,73.0,2044.0,3.9178082191780823,9.67123287671233,0.405,3.8493150684931505,5.47945205479452,0.703,1028.0,139.0,313.0,11.684931506849315,0.0,AS
39.0,Frank Selvy,28.0,LAL,SG,77.0,2153.0,4.038961038961039,9.96103896103896,0.405,2.727272727272727,3.6233766233766236,0.753,299.0,246.0,219.0,10.805194805194805,0.0,
40.0,Johnny Green,27.0,NYK,PF,78.0,1784.0,4.17948717948718,9.717948717948717,0.43,1.858974358974359,3.5641025641025643,0.522,838.0,97.0,194.0,10.217948717948717,0.0,
41.0,Shellie McMillon,24.0,DET,SF,78.0,1636.0,4.128205128205129,9.64102564102564,0.428,1.794871794871795,2.576923076923077,0.697,487.0,98.0,238.0,10.051282051282051,0.0,
42.0,Tom Hawkins,24.0,LAL,SF,78.0,1846.0,3.9743589743589745,9.217948717948717,0.431,1.794871794871795,3.0128205128205128,0.596,479.0,88.0,209.0,9.743589743589743,0.0,
43.0,Andy Johnson,28.0,PHW,PF,79.0,2000.0,3.7848101265822787,10.556962025316455,0.359,1.9873417721518987,3.481012658227848,0.571,345.0,205.0,249.0,9.556962025316455,0.0,
45.0,Si Green,27.0,STL,SG,76.0,1968.0,3.460526315789474,9.447368421052632,0.366,2.289473684210526,3.25,0.704,380.0,258.0,234.0,9.210526315789474,1.0,
47.0,Johnny McCarthy,26.0,STL,PG,79.0,2519.0,3.367088607594937,9.443037974683545,0.357,1.5443037974683544,2.8607594936708862,0.54,325.0,430.0,272.0,8.278481012658228,1.0,
48.0,Jim Krebs,25.0,LAL,C,75.0,1655.0,3.6133333333333333,9.226666666666667,0.392,1.0,1.24,0.806,456.0,68.0,223.0,8.226666666666667,0.0,
49.0,Barney Cable,25.0,SYR,SF,75.0,1642.0,3.546666666666667,7.653333333333333,0.463,0.9733333333333334,1.44,0.676,469.0,85.0,246.0,8.066666666666666,0.0,
50.0,K.C. Jones,28.0,BOS,PG,78.0,1605.0,2.6025641025641026,7.705128205128205,0.338,2.3846153846153846,3.58974358974359,0.664,279.0,253.0,190.0,7.589743589743589,0.0,
52.0,Al Attles,24.0,PHW,PG,77.0,1544.0,2.883116883116883,7.0519480519480515,0.409,1.2597402597402598,2.103896103896104,0.599,214.0,174.0,235.0,7.025974025974026,0.0,
54.0,Charlie Tyra,25.0,NYK,PF,59.0,1404.0,3.3728813559322033,9.305084745762711,0.362,2.0338983050847457,2.9322033898305087,0.694,394.0,82.0,164.0,8.779661016949152,0.0,
55.0,Woody Sauldsberry,26.0,STL,PF,69.0,1491.0,3.3333333333333335,11.130434782608695,0.299,0.8115942028985508,1.4492753623188406,0.56,491.0,74.0,197.0,7.478260869565218,0.0,
57.0,Chuck Noble,29.0,DET,SG,75.0,1655.0,2.6133333333333333,7.546666666666667,0.346,1.0933333333333333,1.5333333333333334,0.713,180.0,287.0,195.0,6.32,0.0,
62.0,Mike Farmer,24.0,2TM,SF,59.0,1301.0,3.0508474576271185,7.813559322033898,0.39,1.1694915254237288,1.5932203389830508,0.734,380.0,81.0,130.0,7.271186440677966,0.0,
