Rk,Player,Age,Team,Pos,G,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Trp-Dbl,Awards
29.0,Slater Martin,28.0,MNL,PG,69.0,2472.0,3.681159420289855,9.478260869565217,0.388,2.550724637681159,3.5217391304347827,0.724,166.0,253.0,198.0,9.91304347826087,0.0,AS
30.0,Jack George,25.0,PHW,PG,71.0,2648.0,3.647887323943662,10.366197183098592,0.352,2.211267605633803,3.7464788732394365,0.59,386.0,312.0,210.0,9.507042253521126,0.0,
31.0,Earl Lloyd,25.0,SYR,SF,72.0,2206.0,3.4583333333333335,9.25,0.374,2.1666666666666665,2.9027777777777777,0.746,529.0,115.0,303.0,9.083333333333334,0.0,
32.0,Dick McGuire,28.0,NYK,PG,68.0,2343.0,2.9558823529411766,7.25,0.408,3.235294117647059,5.073529411764706,0.638,310.0,354.0,199.0,9.147058823529411,0.0,AS
33.0,Wally Osterkorn,25.0,SYR,PF,70.0,2164.0,2.9,8.371428571428572,0.346,2.9857142857142858,5.1571428571428575,0.579,487.0,151.0,209.0,8.785714285714286,0.0,
34.0,Bob Houbregs,21.0,2TM,,70.0,1970.0,2.9857142857142858,8.028571428571428,0.372,2.7142857142857144,3.8,0.714,375.0,123.0,209.0,8.685714285714285,0.0,
35.0,Bill Calhoun,26.0,MLH,SF,72.0,2370.0,2.638888888888889,7.569444444444445,0.349,2.9722222222222223,4.055555555555555,0.733,274.0,189.0,151.0,8.25,0.0,
36.0,Zeke Zawoluk,23.0,PHW,SF,71.0,1795.0,2.859154929577465,7.605633802816901,0.376,2.619718309859155,3.23943661971831,0.809,330.0,99.0,220.0,8.338028169014084,0.0,
38.0,Lew Hitch,24.0,MLH,PF,72.0,2452.0,3.0694444444444446,8.375,0.367,1.8472222222222223,2.888888888888889,0.639,691.0,141.0,176.0,7.986111111111111,0.0,
39.0,George Ratkovicz,31.0,MLH,PF,69.0,2170.0,2.8550724637681157,7.260869565217392,0.393,2.550724637681159,3.9565217391304346,0.645,523.0,154.0,255.0,8.26086956521739,0.0,
40.0,Al Roges,23.0,BLB,SF,67.0,1937.0,3.283582089552239,9.164179104477611,0.358,1.9402985074626866,2.671641791044776,0.726,213.0,160.0,177.0,8.507462686567164,0.0,
41.0,George Yardley,25.0,FTW,SF,63.0,1489.0,3.3174603174603177,7.809523809523809,0.425,2.3174603174603177,3.253968253968254,0.712,407.0,99.0,166.0,8.952380952380953,0.0,
42.0,Chuck Share,26.0,2TM,C,68.0,1576.0,2.764705882352941,7.25,0.381,2.764705882352941,4.044117647058823,0.684,555.0,80.0,210.0,8.294117647058824,0.0,
43.0,Odie Spears,29.0,ROC,SF,72.0,1633.0,2.5555555555555554,7.013888888888889,0.364,2.5416666666666665,3.3055555555555554,0.769,310.0,109.0,211.0,7.652777777777778,0.0,
45.0,Irv Bemoras,23.0,MLH,SF,69.0,1496.0,2.681159420289855,7.318840579710145,0.366,2.0144927536231885,3.0144927536231885,0.668,214.0,79.0,152.0,7.3768115942028984,0.0,
46.0,Whitey Skoog,27.0,MNL,SG,71.0,1877.0,2.9859154929577465,7.464788732394366,0.4,1.0140845070422535,1.3661971830985915,0.742,224.0,179.0,234.0,6.985915492957746,0.0,
47.0,Bill Tosheff,27.0,MLH,PG,71.0,1825.0,2.3661971830985915,8.140845070422536,0.291,2.1971830985915495,2.9577464788732395,0.743,163.0,196.0,207.0,6.929577464788732,0.0,
48.0,Rollen Hans,22.0,BLB,SG,67.0,1556.0,2.8507462686567164,7.686567164179104,0.371,1.507462686567164,2.6865671641791047,0.561,160.0,181.0,172.0,7.208955223880597,0.0,
49.0,Fred Schaus,28.0,2TM,,67.0,1515.0,2.4029850746268657,6.1940298507462686,0.388,2.283582089552239,2.91044776119403,0.785,267.0,109.0,176.0,7.08955223880597,0.0,
50.0,Jim Baechtold,26.0,NYK,SF,70.0,1627.0,2.4285714285714284,6.642857142857143,0.366,1.9142857142857144,2.5285714285714285,0.757,183.0,117.0,195.0,6.771428571428571,0.0,
51.0,Danny Finn,25.0,PHW,PG,68.0,1562.0,2.5,7.279411764705882,0.343,1.8529411764705883,2.8823529411764706,0.643,216.0,265.0,215.0,6.852941176470588,0.0,
52.0,Fred Scolari,31.0,FTW,PG,64.0,1589.0,2.484375,7.671875,0.324,2.25,2.8125,0.8,139.0,131.0,155.0,7.21875,0.0,
53.0,Don Barksdale,30.0,BOS,PF,63.0,1358.0,2.4761904761904763,6.587301587301587,0.376,2.365079365079365,3.5714285714285716,0.662,345.0,117.0,213.0,7.317460317460317,0.0,
54.0,Leo Barnhorst,29.0,2TM,SF,72.0,2064.0,2.763888888888889,8.166666666666666,0.338,0.875,1.2222222222222223,0.716,297.0,226.0,203.0,6.402777777777778,0.0,
55.0,Alex Hannum,30.0,ROC,PF,72.0,1707.0,2.4305555555555554,6.986111111111111,0.348,1.4166666666666667,2.2777777777777777,0.622,350.0,105.0,279.0,6.277777777777778,0.0,
56.0,Pep Saul,29.0,MNL,SG,71.0,1805.0,2.2816901408450705,6.577464788732394,0.347,1.8028169014084507,2.3943661971830985,0.753,159.0,139.0,149.0,6.366197183098592,0.0,
57.0,Jack Nichols,27.0,2TM,PF,75.0,1607.0,2.1733333333333333,7.04,0.309,1.5066666666666666,2.026666666666667,0.743,363.0,104.0,187.0,5.8533333333333335,0.0,
59.0,Paul Walther,26.0,PHW,SG,64.0,2067.0,2.15625,6.125,0.352,2.265625,3.21875,0.704,257.0,220.0,199.0,6.578125,0.0,
61.0,Bob Harris,26.0,BOS,SF,71.0,1898.0,2.1971830985915495,5.76056338028169,0.381,1.5211267605633803,2.4225352112676055,0.628,517.0,94.0,224.0,5.915492957746479,0.0,
62.0,Cal Christensen,26.0,ROC,SF,70.0,1654.0,1.957142857142857,5.642857142857143,0.347,1.9714285714285715,3.7285714285714286,0.529,395.0,107.0,196.0,5.885714285714286,0.0,
63.0,Bob Brannum,27.0,BOS,PF,71.0,1729.0,1.971830985915493,6.380281690140845,0.309,1.8169014084507042,2.9014084507042255,0.626,509.0,144.0,280.0,5.76056338028169,0.0,
64.0,Monk Meineke,23.0,FTW,PF,71.0,1466.0,1.9014084507042253,5.535211267605634,0.344,1.9154929577464788,2.380281690140845,0.805,372.0,81.0,214.0,5.71830985915493,0.0,
66.0,Bob Donham,27.0,BOS,SG,68.0,1451.0,2.073529411764706,4.632352941176471,0.448,1.7352941176470589,3.1323529411764706,0.554,267.0,186.0,235.0,5.882352941176471,0.0,
67.0,Walt Davis,23.0,PHW,PF,68.0,1568.0,2.4558823529411766,6.6911764705882355,0.367,0.9558823529411765,1.4852941176470589,0.644,435.0,58.0,207.0,5.867647058823529,0.0,
68.0,Bob Harrison,26.0,2TM,SG,64.0,1443.0,2.25,7.015625,0.321,1.46875,2.46875,0.595,130.0,139.0,218.0,5.96875,0.0,
